1781,차별적취급,25,0,1,-2,0,0,1,2,-2
1782,창고증권 방출제도,0,0,0,0,0,0,0,0,0
1783,창업보육센터,1367,-26,-1,56,4,-12,-30,-12,-14
1784,창조경제종합포털,0,0,0,0,0,0,0,0,0
1785,책임운영기관,103,-7,-5,-7,-1,-3,18,6,14
1786,청년전용창업자금,20,-1,3,-2,13,0,-3,0,-2
1787,청약가점제,67,4,1,-1,-2,-6,-2,11,1
1788,청탁금지법,2784,-62,-136,-127,-103,-67,-90,-100,-77
1789,체비지 ,117,-8,0,6,-4,2,-1,-3,2
1790,총사업비,52409,-293,-343,-436,-224,526,306,176,-1270
1791,총사업비관리제도,0,0,0,0,0,0,0,0,0
1792,총액계상사업,8,4,-1,-1,-1,-1,-1,-1,-1
1793,총액한도대출제도,0,0,0,0,0,0,0,0,0
1794,최저생계비,241,-8,1,39,-2,-7,31,-1,-15
1795,최혜국대우,142,-8,-9,-11,-5,11,-5,-9,-7
1796,추가경정예산,12824,-955,211,2622,1716,578,1507,110,-102
1797,추곡수매제도,5,0,0,0,0,1,0,0,0
1798,추정가격,325,-3,-16,3,-7,-6,-9,-4,-5
1799,출연,156440,-2486,-3755,-3875,-2893,-3346,-2527,-1354,-2326
1800,출연금ㆍ출자금,0,0,0,0,0,0,0,0,0
1801,취락지구,156,-10,-4,-6,-1,2,7,6,7
1802,취업후 상환 학자금대출 제도,58,1,-3,6,-2,-4,-2,5,-4
1803,케이무브,23,-1,0,3,-2,-2,-1,-1,-2
1804,케이알앤씨,19,-2,-1,-1,-1,-1,0,-1,-1
1805,코리보,24,1,-1,0,1,1,-2,-1,-2
1806,타소장치,0,0,0,0,0,0,0,0,0
1807,탄력적근로시간,58,-5,-4,4,-3,1,-4,-4,-4
1808,탄소라벨링,0,0,0,0,0,0,0,0,2
1809,탄소배출권거래제,43,-2,-1,-3,-3,-3,1,6,3
1810,탄소세,132,13,11,24,4,2,40,1,0
1811,택지개발예정지구,27,-2,-2,-2,-2,-1,0,-1,-2
1812,토지가격비준표,17,-1,1,-1,1,1,-1,-1,-1
1813,토지거래허가제,7,12,-2,6,0,13,117,60,124
1814,토지수용권,20,3,1,-2,-2,1,-2,-1,-1
1815,토지은행,121,-8,-9,-8,-6,-8,29,7,-5
1816,톱다운,14199,-290,-315,-399,-469,-328,-65,-80,-160
1817,투기과열지구지정제도,0,0,0,0,0,0,0,0,0
1818,투기지역,1169,73,73,-28,-56,-62,177,242,40
1819,투자보장협정,96,-8,-7,-7,-6,-6,-6,-5,-5
1820,투자자ㆍ국가직접소송,0,0,0,0,0,0,0,0,0
1821,특별소비세,67,-6,-3,0,-2,-3,-3,-3,-1
1822,특정승계,4,1,0,0,0,0,0,0,0
1823,특허박스,23,4,-1,-2,-1,-1,2,15,-2
1824,특허협력조약,118,-6,-4,-1,6,10,-8,-1,-8
1825,특혜원산지규정,0,0,0,0,0,0,0,0,0
1826,페이고 원칙,13,2,-1,-1,-1,0,9,3,0
1827,포괄수가제,63,5,-5,-5,-3,-5,-4,-2,1
1828,포린폴리시,294,0,-7,8,26,37,8,-5,-10
1829,포인트 제도,11992,-340,-267,959,-95,-168,-88,-141,-278
1830,포퓰리즘,3845,-37,-91,261,308,-76,1,-139,-125
1831,표준건축비,85,7,-4,-6,-6,9,-1,-2,-2
1832,표준지공시지가,294,-22,53,-18,-5,-13,-17,-20,-20
1833,풍수해보험,410,-15,-7,-2,2,-1,8,-3,44
1834,필리버스터,4490,154,-374,-340,-238,-281,-289,-267,-195
1835,하도급법,673,-17,7,-19,-9,5,-37,-14,15
1836,한국예탁결제원,2272,21,-38,107,13,-27,-58,72,-57
1837,한국장학재단,1232,1,-9,-48,8,-26,17,56,-30
1838,한국재정정보원,128,-8,6,-4,-6,-2,-8,1,-8
1839,한국형 일ㆍ학습 듀얼시스템,0,0,0,0,0,0,0,0,0
1840,한러공동투융자플랫폼,0,0,0,0,0,0,0,0,0
1841,한정치산자,37,4,-3,-1,0,-2,-3,-3,-1
1842,한ㆍ홍콩 비즈니스 라운드테이블,0,0,0,0,0,0,0,0,0
1843,행정과목,2,0,0,0,0,0,0,0,0
1844,행정인턴,79,-4,4,-6,12,-3,1,14,7
1845,허니문 랠리,4,0,0,0,0,0,1,0,0
1846,혁신도시 ,11421,185,279,-44,-3,-88,-150,143,-221
1847,현금영수증제도,1,0,0,0,0,0,0,1,0
1848,혐의거래보고제도,0,0,0,0,0,0,0,0,0
1849,협동조합 중간지원기관,31,-1,-3,-2,1,0,-1,1,-1
1850,협정관세율,16,-1,-1,-1,-1,-1,-1,-1,-1
1851,형성판결,5,0,0,0,0,0,0,0,0
1852,형식승인제도,11,-1,0,-1,-1,-1,-1,0,-1
1853,호민관,87,0,0,-4,-1,-5,-1,-6,-3
1854,확정일자,468,2,-12,-7,-4,3,4,23,132
1855,환경개선부담금,357,22,-8,89,28,-22,-4,-7,-23
1856,환경라벨링,4,0,0,0,0,0,0,0,0
1857,환경영향평가제,40,-2,-3,-3,2,-3,-1,-2,-3
1858,환경오염방지기금,0,0,0,0,0,0,0,0,0
1859,휴먼뉴딜,6,1,-1,1,13,11,41,60,27
1860,희망키움통장,225,5,23,9,0,-9,-3,-13,-9
1861,히든챔피언 육성 프로그램,49,0,-1,-4,-4,-1,15,-4,-4
1862,20-20-20 계획,1,0,1,0,0,0,0,0,0
1863,3D TV,1084,5,-41,-35,-22,-4,-9,-15,-31
1864,3G,2749,-88,-39,-88,-76,-24,35,1,-34
1865,4차 산업혁명,44925,-292,-1552,-1772,-1431,-801,-319,-359,-1362
1866,ARPU,642,-21,-1,-25,-25,18,-1,-18,-9
1867,BCN,87,-6,-4,-4,8,-7,0,-3,-1
1868,CCS,1534,-77,-47,-26,-6,19,-22,-11,15
1869,CKD,638,-20,-34,4,22,27,49,-18,-9
1870,COF,1047,-52,-38,-19,-11,-18,20,-6,-4
1871,DME,1203,-61,-73,-71,17,133,178,141,96
1872,Ethnic Media,1,1,0,0,0,0,0,0,0
1873,FIDO,177,-7,1,2,1,-3,0,-1,-7
1874,GGGI,81,-6,13,-2,-5,-3,-1,-4,5
1875,GPS,3473,108,28,200,121,51,137,93,198
1876,IC Card,251,-2,-9,-4,-2,1,2,1,-1
1877,ICT 지수,812,-16,-45,-12,-17,-22,-15,28,-9
1878,iOS,2635,-99,-42,-17,-21,0,26,1,21
1879,ISO 9000 시리즈,1,0,0,0,1,0,0,0,2
1880,ISO26000,62,-5,-5,1,-1,-3,0,5,2
1881,OLED,7920,-137,-192,-168,-201,-266,-137,-109,-198
1882,PDP,131,-7,-7,-2,-8,3,1,3,20
1883,PSI,955,-46,-38,-20,-22,-26,14,-6,-4
1884,R&D,30130,-525,-880,-813,-532,-456,-94,-74,-650
1885,RFID,664,-17,-20,-20,-28,13,5,1,-23
1886,RSS,107,3,7,-7,4,28,15,4,-6
1887,RTSP,29,-2,1,1,-2,-1,-2,0,-1
1888,Smart SOC,81,0,0,-2,-3,2,4,-5,-4
1889,SSD,1241,-19,-52,-32,6,-20,27,42,-23
1890,T,46554,-1140,-1079,-884,-454,-227,-125,403,-269
1891,TFT-LCD,87,-2,-3,-5,-3,3,10,4,-6
1892,T-커머스,459,-16,8,-12,-24,4,-4,14,23
1893,USIM,478,-1,-9,23,-11,-3,25,108,45
1894,VFX,563,3,-4,-28,-31,-27,-26,-13,-21
1895,VoIP,71,-5,-3,-3,-4,2,2,-3,-5
1896,WAP,218,2,-10,20,-5,-7,-1,1,-9
1897,WCDMA,38,-3,-3,-1,-3,-1,0,-1,-1
1898,가상이동통신망사업자,78,-1,-6,-5,-6,-2,-4,-5,-3
1899,게놈 프로젝트,208,-1,-3,12,-15,-1,-3,13,1
1900,국제이동국식별번호,0,0,0,0,0,0,0,0,0
1901,국제표준화기구,904,-15,-49,-30,-19,-2,62,9,-22
1902,그룹웨어,289,-1,-12,40,14,-5,13,23,1
1903,그리드 패리티,41,-1,-3,-3,-3,8,2,-3,0
1904,그린 거래소,365,-12,-14,-12,-14,0,14,58,33
1905,그린 투어리즘,39,-3,-3,-3,-3,-1,-2,-2,1
1906,그린라운드,1,0,0,0,0,0,7,0,0
1907,그린벨트,1182,-7,1,28,15,0,-36,1807,149
1908,그린에너지,552,-26,-9,-16,-13,8,43,234,54
1909,그린홈,60,-5,-4,-2,41,-3,-4,-5,5
1910,기가코리아,63,-4,-3,-5,1,-4,-3,-1,-3
1911,기대수명,1182,-13,-57,-48,-43,-53,-30,-11,-36
1912,나노기술,607,-19,-12,-22,-9,0,2,20,-3
1913,낸드플래시메모리,81,-5,-5,-4,-4,1,0,-4,-1
1914,네트워크병원,76,4,-6,-6,-2,-5,1,-5,-4
1915,노마드족,49,1,-1,0,2,-2,1,3,-1
1916,녹색 보호주의,5,0,0,0,0,1,1,0,2
1917,녹색금융,81,2,6,4,-7,13,10,11,57
1918,녹색기후기금,341,-23,-17,24,-8,-4,-25,-10,2
1919,녹색뉴딜,5,1,4,0,1,2,8,4,-2
1920,녹색인증,115,0,-9,-3,-4,11,-6,-2,3
1921,다운스트림,299,-17,-2,-1,-14,-15,-6,-15,-10
1922,대역폭,557,-10,14,14,9,-8,-7,-2,-16
1923,동기화,530,-3,-11,5,-9,-22,-2,-10,11
1924,디지털 TV,17333,-651,-861,-791,-559,-566,-490,-271,-344
1925,디지털 격차,2434,-3,-84,-16,178,54,191,281,125
1926,디지털 경제,23474,538,-564,-104,672,1953,1851,2345,639
1927,디지털 사이니지,664,-15,-23,-29,-24,-2,5,9,11
1928,디지털예산회계시스템,64,-4,-5,-3,2,-1,-5,-3,1
1929,로밍 서비스,883,-16,-43,-37,-10,-17,-18,-44,-8
1930,롱텀에볼루션,883,-40,-35,-49,14,9,0,-5,9
1931,메디텔,13,2,-1,-1,0,-1,0,-1,-1
1932,메탄 하이드레이트,24,-1,-1,-1,-2,-2,-2,-1,-1
1933,모바일 뱅킹,3192,-16,-17,-10,-9,67,45,58,-21
1934,모티즌,0,0,0,0,0,0,0,0,0
1935,무어의 법칙,55,0,-3,-3,2,0,-2,-1,-2
1936,바이오에탄올,27,-2,0,-2,-1,1,2,0,-1
1937,바젤협약,58,-1,-5,-3,-4,-1,-4,-3,-4
1938,번호이동성제,0,0,0,0,0,0,2,1,0
1939,베리칩,5,0,0,0,0,0,1,0,1
1940,별정통신사업자,25,-1,-2,-2,1,-2,-1,-2,-2
1941,부담보,205,-4,-5,-3,4,0,2,11,-9
1942,부존량,80,-5,8,-7,-6,-4,-6,-4,-5
1943,블로고스피어,1,0,0,0,0,0,0,0,0
1944,블록체인,15533,-534,-634,-674,-591,-342,-285,-348,-501
1945,블루투스,3384,-74,-122,-129,37,13,-39,10,-22
1946,비트코인,4381,-111,-222,-56,-101,-153,-168,40,-142
1947,비휘발성 메모리,145,-10,-9,-7,-5,-7,5,-6,-1
1948,빅데이터,32166,194,-633,-509,-76,369,435,578,-191
1949,사무장병원,333,-5,10,-12,-13,-9,-7,-17,-16
1950,사물 인터넷,16143,31,-272,-633,-475,-61,7,-134,-428
1951,사물지능통신,3,0,4,0,0,0,1,0,0
1952,사이버불링,96,-7,-6,-4,-3,2,-4,-2,-4
1953,사이버스쿼팅,1,0,0,0,0,0,0,0,0
1954,생물산업,646,-7,-30,-21,-19,-9,-14,-11,-14
1955,생체정보,632,-14,-37,-11,-17,16,-18,19,12
1956,서부텍사스산 원유,1161,66,8,153,312,29,-16,-56,-56
1957,선박자동식별장치,223,-17,-12,-3,17,-1,-17,-11,-16
1958,세계미래학회,4,0,0,0,0,1,0,1,1
1959,셀피,707,-5,15,-24,-10,-34,-33,-27,-17
1960,셋톱 박스,898,-27,-24,-34,14,-14,-14,-7,-31
1961,셰어웨어,1,0,0,0,0,0,0,0,0
1962,셰일가스,687,-11,-22,50,17,-34,-24,-36,-27
1963,소셜네트워크서비스,11953,-139,86,142,159,-70,57,1,-111
1964,소음지도,13,-1,-1,-1,-1,-1,2,0,0
1965,수크레,32,-1,-1,-1,-1,2,-3,-2,-1
1966,슈퍼그리드,106,-3,-8,-7,-7,-7,-1,-6,-6
1967,슈퍼앱스토어,0,0,0,0,0,0,0,0,0
1968,스마트 교육,20112,-87,-301,-101,1128,228,304,581,143
1969,스마트 그리드,974,-50,-24,-41,-35,-4,20,37,-8
1970,스마트 머니,11041,-41,-87,-145,54,63,24,64,-60
1971,스마트 숍,44,2,0,-1,2,0,1,-2,-3
1972,스마트 시티,12998,64,-255,-534,-444,-291,-61,-29,-343
1973,스마트 오피스,2261,-60,-52,-12,32,65,66,18,-40
1974,스마트 워크,12969,-102,-328,-257,-192,-154,54,71,-238
1975,스마트 자동차,15525,74,-327,-482,-350,-119,-159,80,-421
1976,스마트 팩토리,5362,-79,-215,-208,-138,-13,21,153,-133
1977,스미싱,282,52,132,28,48,73,6,2,-34
1978,스톡홀름협약,4,2,0,0,0,0,0,0,1
1979,시제품제작터,13,-1,-1,-1,-1,-1,-1,-1,-1
1980,식물공장,146,7,-6,-3,-5,1,6,20,0
1981,신재생에너지,10102,-247,-334,-299,-194,-36,175,412,14
1982,아몰레드,392,-5,-20,-23,-19,-22,-23,-19,-16
1983,아이피 TV,86,-4,-5,-5,2,-3,0,-2,7
1984,안드로이드폰,214,-6,0,-6,-8,3,-4,-4,1
1985,앱,45063,-381,-248,1079,1761,593,1408,953,790
1986,앱세서리,1,0,0,0,0,0,0,0,0
1987,에너지 빈곤층,362,-5,-22,-22,-19,-16,-7,-4,-6
1988,오일샌드,8,2,2,1,0,3,-1,-1,0
1989,오티씨 의약품,0,0,0,0,0,0,0,0,0
1990,오픈IPTV,4,0,0,0,0,0,0,1,0
1991,온실가스 배출권 거래제,318,-19,-5,-12,0,17,2,3,7
1992,올아이피,6,0,0,0,0,0,0,0,0
1993,옴니페이,0,0,0,0,0,0,0,0,0
1994,와이파이,4477,222,-75,-85,106,-100,431,-2,-39
1995,우버,4326,130,-158,-131,-215,-60,-119,-113,-148
1996,위젯,123,-4,-3,0,-7,6,24,-1,-8
1997,위치기반 서비스,815,-12,30,3,-23,-11,12,-17,7
1998,위치정보 시스템,700,-13,-2,74,60,14,25,-16,-13
1999,유비쿼터스,256,-1,-13,-7,-8,3,9,3,-11
2000,유시티,13,0,1,0,-1,-1,0,-1,-1
2001,유전자변형농산물,64,2,0,3,-4,2,-2,-3,-5
2002,유전자변형생물체 위해성 평가센터,0,0,0,0,0,0,0,0,0
2003,이동멀티미디어방송,10,-1,-1,-1,-1,-1,0,-1,-1
2004,이동형 전자상거래,4,0,1,2,0,1,0,0,1
2005,인공지능,64573,1035,-357,-284,-473,463,1685,1782,-667
2006,전력수급경보,1,0,0,0,0,0,1,0,0
2007,전자결재,780,-44,-20,13,-6,-17,-23,-27,-7
2008,전자담배,3484,-102,-199,-214,-148,-132,-97,-87,-122
2009,전자무역,103,-7,-6,3,-2,-2,-3,-4,0
2010,전자상거래,8347,-187,-39,-57,-18,203,157,91,-2
2011,전자시담,1,0,0,0,0,0,0,0,0
2012,전자어음,70,-4,-6,1,1,-4,8,2,3
2013,전자잉크,20,0,5,-1,-2,-2,-2,-2,-1
2014,전자정부,1040,-17,-11,29,-42,-13,-13,-15,-39
2015,전자종이,60,-5,-2,-4,-3,-3,-4,-4,-3
2016,전자채권,8,-1,-1,-1,-1,0,2,-1,-1
2017,전자청구지불시스템,0,0,0,0,0,0,0,0,0
2018,전자화폐,357,-17,8,92,158,-15,-23,-28,-27
2019,전파인증,148,-10,-8,0,0,-8,7,-1,13
2020,점포자동화,15,6,-1,-2,-2,-1,-1,-1,0
2021,정보 프로슈머,73,-6,2,-5,-3,-4,3,-5,-2
2022,제5의 에너지,15,0,0,0,3,0,-1,0,0
2023,종합물류정보망,0,0,0,0,0,0,0,0,0
2024,주요기반정보통신시설,0,0,0,0,0,0,0,0,0
2025,증강현실,8316,47,-316,-265,-142,-4,-72,91,-14
2026,지능형교통시스템,376,8,-4,-15,-8,-12,-6,14,-15
2027,지능형지속공격,16,-1,1,4,-1,1,3,1,2
2028,지리정보 시스템,459,1,-12,11,145,17,17,6,-15
2029,챗봇,2348,4,-21,80,25,69,104,86,64
2030,첨단유리온실 ,20,-1,-1,2,-2,0,1,-2,-2
2031,청정개발체제,98,-8,-8,-2,-5,-4,-5,-2,-3
2032,최상가용기술,1,0,0,0,0,0,0,0,0
2033,코스메슈티컬,271,-15,-19,-11,-6,14,-8,-7,3
2034,코펜하겐협정,0,0,0,0,0,0,0,0,0
2035,쿄토메커니즘,0,0,0,0,0,0,0,0,0
2036,쿄토의정서,0,0,0,0,0,0,0,0,0
2037,클라우드컴퓨팅,266,-9,-13,-5,-4,-5,7,-5,1
2038,클론,1176,-50,-45,40,-8,-17,-18,-12,-35
2039,키오스크,1971,22,-39,-16,22,71,89,109,28
2040,킬러 앱,209,-14,-15,-8,-5,-10,-5,-4,-3
2041,탄소배출권거래소,5,0,1,0,0,2,2,-1,-1
2042,탄소포인트제,240,5,-10,4,69,-3,4,-1,-1
2043,탈린매뉴얼,10373,32,749,376,99,425,21,218,93
2044,태블릿PC,2508,-44,-91,-26,227,26,-5,45,26
2045,테더링,94,-4,-7,5,7,3,-2,-6,1
2046,텔레매틱스,201,-5,-5,-8,-6,10,1,-5,-11
2047,통관단일창구시스템,0,0,0,0,0,0,0,0,0
2048,통신판매,577,48,31,27,-1,58,2,29,-25
2049,통합 메시징 시스템,40,-3,-3,-1,0,13,-4,-2,-1
2050,트위터,29800,-187,-426,299,315,-164,160,-276,-677
2051,파이로프로세싱,22,2,-1,1,-1,-1,-2,-2,-1
2052,판옵티콘,12,-1,0,1,1,3,0,3,0
2053,페이퍼배터리,0,0,0,0,0,0,0,0,0
2054,폐쇄형 SNS,42,-3,-2,0,6,2,3,1,-4
2055,포락지,3,0,0,0,0,0,0,0,0
2056,포스퀘어,10,-1,0,-1,-1,0,-1,-1,-1
2057,플레이 스토어,4181,-85,-74,26,-78,-13,-13,28,81
2058,플렉서블 디스플레이,565,-21,-28,10,-27,-17,-7,-8,-31
2059,필로티,675,-35,-27,-1,-22,2,3,-18,-32
2060,학제간 연구대학,2,0,0,0,0,0,0,0,0
2061,한계농지,1,0,1,0,0,0,1,1,1
2062,호모 모빌리스,2,0,0,0,0,0,0,0,0
2063,홈 네트워크,1025,-17,-22,-16,2,-8,2,8,-15
2064,화이트 해커,163,-7,-7,0,4,-1,9,3,2
2065,환경기술,1041,-18,-20,-31,-32,-10,24,-11,-21
2066,환자정보 공유 시스템,65,0,3,3,-3,-4,-2,-2,-4
2067,황의법칙,2,0,0,0,0,0,0,0,0
2068,휘들옷,0,0,0,0,0,0,0,0,0
2069,희토류,1464,-79,-101,-101,-94,-8,-27,-29,-59
2070,2차 시장,22054,-24,545,878,574,668,1234,3573,643
2071,5일선,451,-23,20,10,-31,-22,-25,-26,-27
2072,ABCP,133,-4,-10,26,50,25,0,1,-13
2073,AMA,6809,40,-107,-95,-179,-66,-149,31,-34
2074,At The Money,164,-9,-4,6,-4,-7,-4,-7,-4
2075,Barclays Global Aggregate,4,0,0,0,0,0,0,0,0
2076,Behavioral Finance,0,0,0,0,0,1,0,0,0
2077,BIC ,753,-25,9,-7,-24,-35,-20,-12,-9
2078,BIS,3012,-18,-55,39,5,-44,-20,-67,-83
2079,CAMEL지수,0,0,0,0,0,0,0,0,0
2080,CAPM,2,0,0,0,0,0,0,0,0
2081,CB,31564,-181,-732,30,10,-49,215,-91,-203
2082,CDO,522,12,-26,16,-3,-28,5,25,11
2083,CDS 프리미엄,403,-9,-30,5,-18,-12,11,-25,-21
2084,CD금리,66,-1,9,18,12,3,-4,2,9
2085,CFaR,10,-1,-1,-1,-1,5,-1,0,-1
2086,CMA,799,-15,-4,-8,0,34,143,45,56
2087,CMI 다자화기금,0,0,0,0,0,0,0,0,0
2088,COFIX,435,-17,-16,-1,-6,-7,7,9,-6
2089,Covered Bond,6,2,-1,0,0,-1,-1,-1,-1
2090,DB형 퇴직연금,204,-6,-3,-12,-10,1,-2,-10,5
2091,DC형 퇴직연금,594,-15,-15,-27,-17,-18,-20,-15,-13
2092,Detal,2,0,0,0,0,1,0,0,0
2093,DIB,159,-4,-1,7,-1,-3,-1,-1,4
2094,DLS,2182,-88,-117,-32,-51,-90,-94,-37,-71
2095,ELF,3944,-88,-143,-94,-41,-106,-83,-52,-96
2096,ELS,3504,-55,-104,84,162,-7,-6,14,-94
2097,ELW,217,-11,-12,-5,-9,9,8,12,9
2098,ESG 펀드,277,23,32,-11,-8,-10,23,12,32
2099,ETF,3971,4,2,169,297,129,95,45,35
2100,ETN,84978,-2784,-2339,-1641,-1662,-2106,-1568,-1523,-2331
2101,Experimental Finance,0,0,0,0,0,0,0,0,0
2102,Financial Econometrics,0,0,0,0,0,0,0,0,0
2103,Fixed Income ,55,-4,-3,1,-4,-4,-1,-3,-2
2104,FOFs,0,0,0,0,0,0,0,0,0
2105,foreign currency mortgage,0,0,0,0,0,0,0,0,0
2106,FSB,200,-5,0,36,12,-13,-10,-2,8
2107,FX 마진거래,48,4,7,11,18,4,37,8,4
2108,Gasp,17,-1,-1,-1,0,-1,0,1,-1
2109,GP,9961,-144,-124,41,-49,551,780,-67,65
2110,HTS,2126,-68,-46,-31,21,-14,2,-40,-71
2111,IRA,3752,-20,20,-42,-7,-39,24,31,-80
2112,IRR,808,-7,-2,-40,-27,-15,-28,-8,-14
2113,LaR,5235,-78,-146,-147,-119,-74,-93,-35,-54
2114,LP,24170,-390,-387,-572,-395,45,-124,-329,-469
2115,MDRT,34,-2,5,-2,1,1,-1,2,-3
2116,MMDA,57,-3,0,5,-1,-4,24,11,-7
2117,MMF,908,-16,9,51,-2,-11,20,29,-20
2118,MMW,98,6,14,1,6,-6,5,-2,1
2119,MOR,8258,-280,-154,-102,-124,-22,139,31,21
2120,MSCI 신흥국지수,350,-18,-27,-19,-22,-18,-18,-18,-15
2121,NDF,256,-8,-5,12,-12,-6,0,-8,-13
2122,Net Present Value,16,0,0,0,-1,0,-1,0,-1
2123,NPL,16678,-20,42,65,10,-265,-250,58,-46
2124,OBV,59,-4,1,0,1,7,0,-1,1
2125,OCIO,159,-1,-8,-5,-7,-2,-5,2,-6
2126,OTC,1293,-37,-38,-24,-47,-43,6,-6,-33
2127,P&A,130,-5,-4,4,-6,-5,-8,-3,-6
2128,P2P 금융,1868,-14,-64,-21,-74,-63,-39,46,-4
2129,P-CBO,88,0,3,228,188,63,40,8,-12
2130,PEP,488,4,-16,2,-10,-2,33,-13,-23
2131,PF대출,478,4,-11,-11,14,-11,-5,-25,-30
2132,RAPM,5,0,0,0,0,0,0,2,0
2133,RAROC,1,0,0,0,0,1,0,0,0
2134,Recourse,2,0,0,0,1,0,0,0,0
2135,Rho,260,-10,4,-4,-15,-7,3,-14,-12
2136,RP금리,61,3,2,0,-3,-2,5,0,-4
2137,S&P,7103,-9,110,870,224,87,131,27,4
2138,s-CBO,0,0,0,0,0,0,0,0,0
2139,SEPA,162,5,-3,-8,-5,2,-1,-7,-6
2140,Short Sale,8,-1,0,2,0,0,-1,0,0
2141,Smart Branch ,4,2,0,0,0,0,0,0,0
2142,SRI 펀드,96,-1,-5,-4,-7,-5,-1,-3,-5
2143,STOXX50,634,-10,-16,10,-28,-24,-16,-18,-29
2144,TDF,466,-7,-13,-20,-24,-11,-20,-17,-7
2145,TRS,448,141,347,-18,17,-31,-3,1,-46
2146,underwriting,13,1,-1,-1,-1,-1,-1,-1,2
2147,VaR,2250,-59,-91,-135,-120,-92,-14,-45,-93
2148,VIX,405,-7,-4,62,-2,-18,7,8,-9
2149,VIX ETN,35,1,5,7,-3,-2,-2,-2,-2
2150,Wag the Dog,31,4,-1,2,-2,-2,0,-2,-2
2151,WGBI,4,0,0,1,1,0,0,0,0
2152,YH사건,16,0,-1,0,0,-1,-1,-1,0
2153,가교은행,0,0,0,0,0,0,0,0,0
2154,가등기담보,3,0,0,0,0,0,0,0,0
2155,가산금,1664,17,-21,-34,-4,-68,24,22,2
2156,가산금리,630,1,13,-7,32,-13,2,-25,-5
2157,가상현실,11174,-208,-394,-369,-274,-126,-141,74,-185
2158,가상화폐공개,83,-5,-7,-6,-6,-4,-5,-5,-4
2159,가지급금,260,-10,-6,15,15,3,26,3,-2
2160,가처분등기,8,-1,-1,0,-1,-1,-1,0,0
2161,가처분소득,1074,-23,-64,-17,-30,-20,-7,-31,-20
2162,간주임대료,32,27,8,-4,-2,4,2,-2,5
2163,감가상각,1191,-55,17,-57,-38,22,-30,5,-46
2164,감가상각비,682,-37,43,-34,-24,6,-25,14,-27
2165,감마,1526,-17,-10,29,-21,-31,-8,21,13
2166,감채기금계수,0,0,0,0,0,0,0,0,0
2167,개별공시지가,1119,-46,-18,-56,91,105,12,-70,-52
2168,개인신용평가시스템,48,4,-3,0,-3,1,-3,0,0
2169,개인신용회복지원제도,0,0,0,0,0,0,0,0,0
2170,개인워크아웃,99,-6,-8,-5,-4,-5,-5,-3,-6
2171,개인자산통합관리서비스,0,0,0,0,0,0,0,0,0
2172,개인퇴직계좌,6,0,0,1,1,0,0,2,-1
2173,개호보험,29,-2,-1,-2,-2,-2,-2,-1,-2
2174,갭투자,1248,122,25,-55,-38,-65,716,386,308
2175,거래 상대방 위험,334,-11,5,2,-2,-3,0,-2,-2
2176,거래강제,38,4,-1,1,0,6,-4,0,-4
2177,거래거절행위,0,3,0,0,0,0,0,0,0
2178,거북선펀드,0,0,0,0,0,0,0,0,0
2179,거주자외화예금,77,-2,0,5,8,2,-2,4,1
2180,견질어음,2158,-70,-23,423,394,128,59,48,-125
2181,결산,19457,-782,406,349,0,-266,226,-332,-137
2182,결제통화 ,54,-1,-4,2,8,2,-4,1,-2
2183,경락잔금대출,13,1,0,-1,1,2,0,0,-1
2184,계약형지배구조,0,0,0,0,0,0,1,0,1
2185,계좌이동서비스,91,-8,-7,-6,-6,13,-2,0,-5
2186,고객예탁금,44,5,-2,6,16,2,10,13,36
2187,고정 금리 저당 대출,136,-9,-9,-8,-2,-9,-8,-7,-8
2188,골드만삭스 ,2796,-35,8,240,73,-69,-10,27,-60
2189,골든크로스,2586,-1,-67,-106,706,-107,-239,-226,-199
2190,골디락스,95,-2,-3,-7,-2,-5,-1,-6,-5
2191,공개매수,183,3,-9,-9,-2,-7,1,13,43
2192,공개시장조작,81,0,9,67,-5,-3,3,-8,-8
2193,공개입찰,616,-10,-27,-24,-18,-18,3,-2,18
2194,공모,94213,-1152,-697,-969,-702,257,1325,2199,-392
2195,공모-사모 스프레드,4,0,0,1,0,0,0,0,0
2196,공모주청약 ,278,-15,-3,-8,-21,-15,1,18,-4
2197,공모펀드,1540,5,8,-67,-51,-42,4,74,-10
2198,공실률,1323,-40,-10,-4,-25,3,11,29,-23
2199,공인회계사,1981,-19,48,34,-31,110,48,-100,-68
2200,공채,9012,-120,-63,-160,-131,15,243,-125,-89
2201,공탁,619,-6,-26,-13,-8,33,20,49,14
2202,공포지수,135,10,29,108,14,-13,16,-1,-9
2203,관리종목,1114,-53,29,-18,-43,-32,-54,-52,-6
2204,교환사채,240,-4,-8,11,1,-16,18,-6,-7
2205,구분계리,0,0,0,10,-1,1,-1,-1,-1
2206,구속조건부거래,13,-1,-1,-1,-1,3,0,2,-1
2207,구제금융,831,-13,-23,75,161,40,-16,-24,-34
2208,구조화금융,368,27,-9,-23,-24,-21,-18,0,-22
2209,구주매출,173,2,4,-6,2,-2,4,7,6
2210,국내여신,68,-6,-2,-3,10,-6,2,-5,-5
2211,국민연금 보험료율,466,-33,-31,-24,-28,-14,-4,-16,-15
2212,국민연금 소득대체율,396,-25,-29,-24,-20,-22,-2,-15,-21
2213,국민연금 재정추계,117,-9,-8,-5,-3,-6,-4,1,0
2214,국부펀드,891,-37,-39,-3,35,-12,-25,-7,20
